,snapped_at,price,market_cap,total_volume,snapped_at_datetime,price_coll_vs_usd,price_eth_vs_usd,log_returns,volatility
1677,2023-04-29 00:00:00 UTC,46.20541952802255,892403764.7838336,38137038.51789695,2023-04-29 00:00:00+00:00,46.20541952802255,200.7490385485177,-0.026105022752793812,1.0615406913605154
1678,2023-04-30 00:00:00 UTC,47.11797303422282,911154006.1212336,7396408.887142213,2023-04-30 00:00:00+00:00,47.11797303422282,194.2179412402521,0.01955742430827538,1.0509141599135903
1679,2023-05-01 00:00:00 UTC,46.768032346092525,903378071.16723,6870055.82114055,2023-05-01 00:00:00+00:00,46.768032346092525,110.5978978308351,-0.007454621320152181,1.0397058639536685
1680,2023-05-02 00:00:00 UTC,46.51437846228525,899085842.987422,9838850.077418055,2023-05-02 00:00:00+00:00,46.51437846228525,132.57285770180832,-0.005438420958249704,1.0284671161208578
1681,2023-05-03 00:00:00 UTC,48.66421575721146,940608855.2598498,8163395.819131118,2023-05-03 00:00:00+00:00,48.66421575721146,123.030844108903,0.04518249157973916,1.0242043947043993
1682,2023-05-04 00:00:00 UTC,52.08583724687231,1003597357.2199692,14851501.84810707,2023-05-04 00:00:00+00:00,52.08583724687231,124.60342553062202,0.06794910331390487,1.0290878871236246
1683,2023-05-05 00:00:00 UTC,49.78937861640146,962245292.1204787,9269702.67688674,2023-05-05 00:00:00+00:00,49.78937861640146,110.9915984533406,-0.04509139344490453,1.0273709004829459
1684,2023-05-06 00:00:00 UTC,50.919095370573885,984336299.9509832,7340211.028457381,2023-05-06 00:00:00+00:00,50.919095370573885,117.21704138518466,0.022436327343872495,1.017388341041284
1685,2023-05-07 00:00:00 UTC,48.46737021718023,935253383.8513224,4815162.307965927,2023-05-07 00:00:00+00:00,48.46737021718023,117.7004246469663,-0.04934721533288732,1.017350695965599
1686,2023-05-08 00:00:00 UTC,49.23796892592973,951090805.059776,3366103.344226934,2023-05-08 00:00:00+00:00,49.23796892592973,136.81187578973578,0.015774259508687462,1.0067586338288683
1687,2023-05-09 00:00:00 UTC,47.24894770917982,913003826.2183625,7769611.217238308,2023-05-09 00:00:00+00:00,47.24894770917982,131.96469397290025,-0.04123466902097839,1.0034759490860787
1688,2023-05-10 00:00:00 UTC,47.53630136082944,919200621.0588531,5761192.88072697,2023-05-10 00:00:00+00:00,47.53630136082944,131.94321845316688,0.006063275347328985,0.9924458921283213
1689,2023-05-11 00:00:00 UTC,46.98069457982046,907427974.1010932,6601651.380838989,2023-05-11 00:00:00+00:00,46.98069457982046,122.5205987665882,-0.011756894627054877,0.9822803967322351
1690,2023-05-12 00:00:00 UTC,44.96841721581698,872174089.3691592,4803320.169039141,2023-05-12 00:00:00+00:00,44.96841721581698,135.58865798037067,-0.04377635998977682,0.9799514060736537
1691,2023-05-13 00:00:00 UTC,46.76556667367122,905511299.9119936,10774093.28056509,2023-05-13 00:00:00+00:00,46.76556667367122,138.77657127268222,0.03918677357002584,0.9750709188579889
1692,2023-05-14 00:00:00 UTC,49.91474628004081,971415838.0337611,11763031.669754906,2023-05-14 00:00:00+00:00,49.91474628004081,136.23392142176775,0.06516929844802744,0.9806523822960272
1693,2023-05-15 00:00:00 UTC,51.60264936702716,1000472693.4390692,10606458.21042467,2023-05-15 00:00:00+00:00,51.60264936702716,138.76693759902926,0.03325653975655693,0.9734946934679082
